model,model_version,scenario,region,layer,group,year,value,unit,source_regions,source_variables,source_file_id
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Oil,2080,17.738518,EJ/yr,WEU; CEU,Primary Energy|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Oil,2090,18.275618,EJ/yr,WEU; CEU,Primary Energy|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Oil,2100,18.094755,EJ/yr,WEU; CEU,Primary Energy|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Gas,2020,17.172876,EJ/yr,WEU; CEU,Primary Energy|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Gas,2030,13.009826,EJ/yr,WEU; CEU,Primary Energy|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Gas,2040,12.873940,EJ/yr,WEU; CEU,Primary Energy|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Gas,2050,17.753298,EJ/yr,WEU; CEU,Primary Energy|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Gas,2060,19.595290,EJ/yr,WEU; CEU,Primary Energy|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Gas,2070,19.184857,EJ/yr,WEU; CEU,Primary Energy|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Gas,2080,17.971720,EJ/yr,WEU; CEU,Primary Energy|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Gas,2090,17.072410,EJ/yr,WEU; CEU,Primary Energy|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Gas,2100,15.723910,EJ/yr,WEU; CEU,Primary Energy|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Biomass,2020,8.008117,EJ/yr,WEU; CEU,Primary Energy|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Biomass,2030,8.810610,EJ/yr,WEU; CEU,Primary Energy|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Biomass,2040,8.339654,EJ/yr,WEU; CEU,Primary Energy|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Biomass,2050,9.215654,EJ/yr,WEU; CEU,Primary Energy|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Biomass,2060,6.648657,EJ/yr,WEU; CEU,Primary Energy|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Biomass,2070,5.112814,EJ/yr,WEU; CEU,Primary Energy|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Biomass,2080,5.079494,EJ/yr,WEU; CEU,Primary Energy|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Biomass,2090,5.356814,EJ/yr,WEU; CEU,Primary Energy|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Biomass,2100,5.545472,EJ/yr,WEU; CEU,Primary Energy|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Nuclear,2020,2.728134,EJ/yr,WEU; CEU,Primary Energy|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Nuclear,2030,2.774930,EJ/yr,WEU; CEU,Primary Energy|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Nuclear,2040,1.667209,EJ/yr,WEU; CEU,Primary Energy|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Nuclear,2050,0.262381,EJ/yr,WEU; CEU,Primary Energy|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Nuclear,2060,0.309162,EJ/yr,WEU; CEU,Primary Energy|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Nuclear,2070,0.174074,EJ/yr,WEU; CEU,Primary Energy|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Nuclear,2080,0.198850,EJ/yr,WEU; CEU,Primary Energy|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Nuclear,2090,0.242043,EJ/yr,WEU; CEU,Primary Energy|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Nuclear,2100,0.128215,EJ/yr,WEU; CEU,Primary Energy|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Non-biomass renewables,2020,4.405185,EJ/yr,WEU; CEU,Primary Energy|Non-Biomass Renewables,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Non-biomass renewables,2030,6.701697,EJ/yr,WEU; CEU,Primary Energy|Non-Biomass Renewables,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Non-biomass renewables,2040,9.170817,EJ/yr,WEU; CEU,Primary Energy|Non-Biomass Renewables,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Non-biomass renewables,2050,11.427051,EJ/yr,WEU; CEU,Primary Energy|Non-Biomass Renewables,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Non-biomass renewables,2060,13.070055,EJ/yr,WEU; CEU,Primary Energy|Non-Biomass Renewables,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Non-biomass renewables,2070,14.902794,EJ/yr,WEU; CEU,Primary Energy|Non-Biomass Renewables,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Non-biomass renewables,2080,14.264012,EJ/yr,WEU; CEU,Primary Energy|Non-Biomass Renewables,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Non-biomass renewables,2090,13.317519,EJ/yr,WEU; CEU,Primary Energy|Non-Biomass Renewables,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Primary energy,Non-biomass renewables,2100,14.395828,EJ/yr,WEU; CEU,Primary Energy|Non-Biomass Renewables,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Coal,2020,1.571970,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Coal,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Coal,2030,2.723656,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Coal,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Coal,2040,2.374456,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Coal,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Coal,2050,1.620094,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Coal,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Coal,2060,0.608868,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Coal,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Coal,2070,0.338467,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Coal,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Coal,2080,0.169063,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Coal,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Coal,2090,0.279265,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Coal,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Coal,2100,0.239361,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Coal,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Gas,2020,2.436005,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Gas,2030,1.846832,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Gas,2040,0.504830,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Gas,2050,0.526536,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Gas,2060,0.566803,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Gas,2070,0.107708,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Gas,2080,0.145409,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Gas,2090,0.623984,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Gas,2100,0.509428,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Gas,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Oil,2020,0.187311,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Oil,2030,0.389204,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Oil,2040,0.215629,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Oil,2050,0.007266,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Oil,2060,0.006230,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Oil,2070,0.000000,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Oil,2080,0.000000,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Oil,2090,0.001780,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Oil,2100,0.000080,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Oil,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Biomass,2020,0.833730,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Biomass,2030,0.752233,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Biomass,2040,0.444494,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Biomass,2050,0.169488,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Biomass,2060,0.033890,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Biomass,2070,0.004229,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Biomass,2080,0.000360,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Biomass,2090,0.000310,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Biomass,2100,0.001014,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Biomass,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Nuclear,2020,2.728134,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Nuclear,2030,2.774930,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Nuclear,2040,1.667209,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Nuclear,2050,0.262381,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Nuclear,2060,0.309162,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Nuclear,2070,0.174074,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Nuclear,2080,0.198850,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Nuclear,2090,0.242043,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Nuclear,2100,0.128215,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Nuclear,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Hydro,2020,2.049090,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Hydro,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Hydro,2030,2.085951,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Hydro,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Hydro,2040,2.335288,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Hydro,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Hydro,2050,2.212126,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Hydro,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Hydro,2060,1.542338,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Hydro,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Hydro,2070,1.070818,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Hydro,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Hydro,2080,1.680103,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Hydro,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Hydro,2090,2.104123,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Hydro,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Hydro,2100,1.830058,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Hydro,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Solar,2020,0.579181,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Solar|CSP; Secondary Energy|Electricity|Solar|PV|1; Secondary Energy|Electricity|Solar|PV|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Solar,2030,2.261892,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Solar|CSP; Secondary Energy|Electricity|Solar|PV|1; Secondary Energy|Electricity|Solar|PV|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Solar,2040,3.833494,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Solar|CSP; Secondary Energy|Electricity|Solar|PV|1; Secondary Energy|Electricity|Solar|PV|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Solar,2050,4.031058,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Solar|CSP; Secondary Energy|Electricity|Solar|PV|1; Secondary Energy|Electricity|Solar|PV|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Solar,2060,4.208672,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Solar|CSP; Secondary Energy|Electricity|Solar|PV|1; Secondary Energy|Electricity|Solar|PV|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Solar,2070,5.071936,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Solar|CSP; Secondary Energy|Electricity|Solar|PV|1; Secondary Energy|Electricity|Solar|PV|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Solar,2080,5.189143,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Solar|CSP; Secondary Energy|Electricity|Solar|PV|1; Secondary Energy|Electricity|Solar|PV|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Solar,2090,5.419524,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Solar|CSP; Secondary Energy|Electricity|Solar|PV|1; Secondary Energy|Electricity|Solar|PV|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Solar,2100,5.406708,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Solar|CSP; Secondary Energy|Electricity|Solar|PV|1; Secondary Energy|Electricity|Solar|PV|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Wind,2020,1.746864,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Wind|1; Secondary Energy|Electricity|Wind|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Wind,2030,2.318012,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Wind|1; Secondary Energy|Electricity|Wind|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Wind,2040,2.819481,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Wind|1; Secondary Energy|Electricity|Wind|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Wind,2050,4.746302,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Wind|1; Secondary Energy|Electricity|Wind|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Wind,2060,6.158216,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Wind|1; Secondary Energy|Electricity|Wind|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Wind,2070,6.528229,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Wind|1; Secondary Energy|Electricity|Wind|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Wind,2080,5.826378,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Wind|1; Secondary Energy|Electricity|Wind|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Wind,2090,4.799788,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Wind|1; Secondary Energy|Electricity|Wind|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Wind,2100,5.798046,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Wind|1; Secondary Energy|Electricity|Wind|2,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Other,2020,0.031391,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Geothermal; Secondary Energy|Electricity|Hydrogen; Secondary Energy|Electricity|Other; Secondary Energy|Electricity|Storage; Secondary Energy|Electricity|Wave,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Other,2030,0.042072,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Geothermal; Secondary Energy|Electricity|Hydrogen; Secondary Energy|Electricity|Other; Secondary Energy|Electricity|Storage; Secondary Energy|Electricity|Wave,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Other,2040,0.253621,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Geothermal; Secondary Energy|Electricity|Hydrogen; Secondary Energy|Electricity|Other; Secondary Energy|Electricity|Storage; Secondary Energy|Electricity|Wave,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Other,2050,0.537586,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Geothermal; Secondary Energy|Electricity|Hydrogen; Secondary Energy|Electricity|Other; Secondary Energy|Electricity|Storage; Secondary Energy|Electricity|Wave,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Other,2060,0.851077,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Geothermal; Secondary Energy|Electricity|Hydrogen; Secondary Energy|Electricity|Other; Secondary Energy|Electricity|Storage; Secondary Energy|Electricity|Wave,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Other,2070,1.212054,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Geothermal; Secondary Energy|Electricity|Hydrogen; Secondary Energy|Electricity|Other; Secondary Energy|Electricity|Storage; Secondary Energy|Electricity|Wave,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Other,2080,1.379786,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Geothermal; Secondary Energy|Electricity|Hydrogen; Secondary Energy|Electricity|Other; Secondary Energy|Electricity|Storage; Secondary Energy|Electricity|Wave,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Other,2090,1.293789,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Geothermal; Secondary Energy|Electricity|Hydrogen; Secondary Energy|Electricity|Other; Secondary Energy|Electricity|Storage; Secondary Energy|Electricity|Wave,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Secondary electricity,Other,2100,1.394625,EJ/yr,WEU; CEU,Secondary Energy|Electricity|Geothermal; Secondary Energy|Electricity|Hydrogen; Secondary Energy|Electricity|Other; Secondary Energy|Electricity|Storage; Secondary Energy|Electricity|Wave,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Final energy,Passenger transport,2020,7.559574,EJ/yr,WEU; CEU,Final Energy|Transportation|Passenger,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Final energy,Passenger transport,2030,7.998288,EJ/yr,WEU; CEU,Final Energy|Transportation|Passenger,IMAGE 3.4_SSP3_H.xlsx
IMAGE,3.4,SSP3-H,Europe (WEU + CEU),Final energy,Passenger transport,2040,7.378819,EJ/yr,WEU; CEU,Final Energy|Transportation|Passenger,IMAGE 3.4_SSP3_H.xlsx
